identifier,resource_type,md_standard,ogc_web_services,md_date,language,crs_epsg_codes,title,keywords,abstract,md_contact_name,md_contact_email,landing_page,data_creators,data_publishers,data_pointcontact,bounding_box,license,access_rights,wcs_getcapabilities_url,wfs_getcapabilities_url,csw_metadata_name,csw_metadata_name_clean,coverage_id,clean_coverage_id,layer,crs_epsg,spatial_resolution,bbox_28992,intersects_outline_1
101ad468-09cc-40e7-9ed3-37517373c526,dataset,ISO 19115,WMS; WCS,2025-04-11,dut,28992; 5709,Waterplantenbedekking IJsselmeergebied - Rivierfonteinkruid - 2018,,"Waterplantenbedekking IJsselmeergebied. De waterplantenbedekking in het IJsselmeergebied wordt driejaarlijks gemonitord. Dat wil zeggen dat in een cyclus van drie jaar in elk deel van het gebied de waterplantenbedekking wordt geïnventariseerd: in 2016 in het Markermeer en IJmeer, in 2017 in het IJsselmeer, en in 2018 in de randmeren. Nb: het Veluwemeer is in 2018 niet gebiedsdekkend gekarteerd, maar op een beperkt aantal locaties.Voor elk jaar is er een dataset per gevonden waterplantensoort en een dataset met de totale bedekkingaanwezig. Deze datasets betreffen geinterpoleerde data. Daarnaast is er per jaar een dataset met de (punt)locaties van de veldwaarnemingen.In deze datasetsstaat informatie uit de jaren 2011 tot en met 2018. Globaal wordt de zone van 0-3 meter diepte gekarteerd. Zie de laag ""Puntenkaart veldwaarnemingen"" voor een weergave van de meetpunten. Let op! Waterplanten kunnen ook buiten de gekarteerde zone voorkomen.",Rijkswaterstaat,https://www.rijkswaterstaat.nl/formulieren/contactformulier-servicedesk-data,,Servicedesk Data,,Servicedesk Data (Rijkswaterstaat),"('5.033', '52.251', '5.852', '53.082')",Geen beperkingen (http://creativecommons.org/publicdomain/zero/1.0/deed.nl),otherRestrictions,https://geo.rijkswaterstaat.nl/services/ogc/gdr/waterplanten_ijsselmeergebied/ows?service=WCS&request=getcapabilities&version=2.0.1,,waterplanten_ijsselmeergebied:rivierfonteinkruid_2018,rivierfonteinkruid_2018,waterplanten_ijsselmeergebied__rivierfonteinkruid_2018,rivierfonteinkruid_2018,waterplanten_ijsselmeergebied__rivierfonteinkruid_2018,28992,"(10.0, 10.0)","(130812.48172688037, 473720.937074629, 186739.46871990117, 566229.9937878639)",True
0fc99e47-305d-4a6d-b6e2-b02cd46ac3c7,dataset,ISO 19115,WMS; WCS,2025-07-02,dut,28992; 5709,Bathymetrie Nederland 2022 - kust en vaklodingen 20 mtr - Hillshade,Bodemhoogte; Bathymetrie; Bodemligging; JARKUS; Vaklodingen,Dit bodemhoogtebestand bevat een hillshade grid van de laatst gemeten bodemhoogten tot en met 2022 van de kust en de vaklodingen in opdracht van Rijkswaterstaat. De bodemhoogten zijn uitgedrukt in meters t.o.v. NAP.,Rijkswaterstaat,https://www.rijkswaterstaat.nl/formulieren/contactformulier-servicedesk-data,,Servicedesk Data,,Servicedesk Data (Rijkswaterstaat),"('3.119', '50.670', '7.253', '53.612')",Geen beperkingen (http://creativecommons.org/publicdomain/zero/1.0/deed.nl),otherRestrictions,https://geo.rijkswaterstaat.nl/services/ogc/gdr/bodemhoogte_20mtr/ows?service=WCS&request=getcapabilities&version=2.0.1,,bodemhoogte_20mtr:bodemhoogte_20mtr_2022_hillshade,bodemhoogte_20mtr_2022_hillshade,bodemhoogte_20mtr__bodemhoogte_20mtr_2022_hillshade,bodemhoogte_20mtr_2022_hillshade,bodemhoogte_20mtr__bodemhoogte_20mtr_2022_hillshade,28992,"(20.000000000000025, 20.000000000000664)","(-5344.194568600709, 299450.29248729965, 286902.48955525074, 627485.4212126045)",True
b4f68b8d-191a-43b0-b903-0fd0aa5278e7,dataset,ISO 19115,WMS; WCS,2025-04-11,dut,28992; 5709,Waterplantenbedekking IJsselmeergebied - Draadwier - 2022,,"Waterplantenbedekking IJsselmeergebied. De waterplantenbedekking in het IJsselmeergebied wordt driejaarlijks gemonitord. Dat wil zeggen dat in een cyclus van drie jaar in elk deel van het gebied de waterplantenbedekking wordt geïnventariseerd: in 2016 in het Markermeer en IJmeer, in 2017 in het IJsselmeer, en in 2018 in de randmeren. Nb: het Veluwemeer is in 2018 niet gebiedsdekkend gekarteerd, maar op een beperkt aantal locaties.Voor elk jaar is er een dataset per gevonden waterplantensoort en een dataset met de totale bedekkingaanwezig. Deze datasets betreffen geinterpoleerde data. Daarnaast is er per jaar een dataset met de (punt)locaties van de veldwaarnemingen.In deze datasetsstaat informatie uit de jaren 2011 tot en met 2018. Globaal wordt de zone van 0-3 meter diepte gekarteerd. Zie de laag ""Puntenkaart veldwaarnemingen"" voor een weergave van de meetpunten. Let op! Waterplanten kunnen ook buiten de gekarteerde zone voorkomen.",Rijkswaterstaat,https://www.rijkswaterstaat.nl/formulieren/contactformulier-servicedesk-data,,Servicedesk Data,,Servicedesk Data (Rijkswaterstaat),"('5.033', '52.251', '5.852', '53.082')",Geen beperkingen (http://creativecommons.org/publicdomain/zero/1.0/deed.nl),otherRestrictions,https://geo.rijkswaterstaat.nl/services/ogc/gdr/waterplanten_ijsselmeergebied/ows?service=WCS&request=getcapabilities&version=2.0.1,,waterplanten_ijsselmeergebied:draadwier_2022,draadwier_2022,waterplanten_ijsselmeergebied__draadwier_2022,draadwier_2022,waterplanten_ijsselmeergebied__draadwier_2022,28992,"(10.0, 10.0)","(130812.48172688037, 473720.937074629, 186739.46871990117, 566229.9937878639)",True
0f76a816-38b6-4190-b5c8-1a3a4689d6cd,dataset,ISO 19115,WMS; WCS,2025-04-11,dut,28992; 5709,Waterplantenbedekking IJsselmeergebied - Pijlkruid - 2015,,"Waterplantenbedekking IJsselmeergebied. De waterplantenbedekking in het IJsselmeergebied wordt driejaarlijks gemonitord. Dat wil zeggen dat in een cyclus van drie jaar in elk deel van het gebied de waterplantenbedekking wordt geïnventariseerd: in 2016 in het Markermeer en IJmeer, in 2017 in het IJsselmeer, en in 2018 in de randmeren. Nb: het Veluwemeer is in 2018 niet gebiedsdekkend gekarteerd, maar op een beperkt aantal locaties.Voor elk jaar is er een dataset per gevonden waterplantensoort en een dataset met de totale bedekkingaanwezig. Deze datasets betreffen geinterpoleerde data. Daarnaast is er per jaar een dataset met de (punt)locaties van de veldwaarnemingen.In deze datasetsstaat informatie uit de jaren 2011 tot en met 2018. Globaal wordt de zone van 0-3 meter diepte gekarteerd. Zie de laag ""Puntenkaart veldwaarnemingen"" voor een weergave van de meetpunten. Let op! Waterplanten kunnen ook buiten de gekarteerde zone voorkomen.",Rijkswaterstaat,https://www.rijkswaterstaat.nl/formulieren/contactformulier-servicedesk-data,,Servicedesk Data,,Servicedesk Data (Rijkswaterstaat),"('5.033', '52.251', '5.852', '53.082')",Geen beperkingen (http://creativecommons.org/publicdomain/zero/1.0/deed.nl),otherRestrictions,https://geo.rijkswaterstaat.nl/services/ogc/gdr/waterplanten_ijsselmeergebied/ows?service=WCS&request=getcapabilities&version=2.0.1,,waterplanten_ijsselmeergebied:pijlkruid_2015,pijlkruid_2015,waterplanten_ijsselmeergebied__pijlkruid_2015,pijlkruid_2015,waterplanten_ijsselmeergebied__pijlkruid_2015,28992,"(10.0, 10.0)","(130812.48172688037, 473720.937074629, 186739.46871990117, 566229.9937878639)",True
99ed0fd4-db2f-428c-bf5f-11cba31c4134,dataset,ISO 19115,WMS; WCS,2025-04-11,dut,28992; 5709,Waterplantenbedekking IJsselmeergebied - Draadwier - 2020,,"Waterplantenbedekking IJsselmeergebied. De waterplantenbedekking in het IJsselmeergebied wordt driejaarlijks gemonitord. Dat wil zeggen dat in een cyclus van drie jaar in elk deel van het gebied de waterplantenbedekking wordt geïnventariseerd: in 2016 in het Markermeer en IJmeer, in 2017 in het IJsselmeer, en in 2018 in de randmeren. Nb: het Veluwemeer is in 2018 niet gebiedsdekkend gekarteerd, maar op een beperkt aantal locaties.Voor elk jaar is er een dataset per gevonden waterplantensoort en een dataset met de totale bedekkingaanwezig. Deze datasets betreffen geinterpoleerde data. Daarnaast is er per jaar een dataset met de (punt)locaties van de veldwaarnemingen.In deze datasetsstaat informatie uit de jaren 2011 tot en met 2018. Globaal wordt de zone van 0-3 meter diepte gekarteerd. Zie de laag ""Puntenkaart veldwaarnemingen"" voor een weergave van de meetpunten. Let op! Waterplanten kunnen ook buiten de gekarteerde zone voorkomen.",Rijkswaterstaat,https://www.rijkswaterstaat.nl/formulieren/contactformulier-servicedesk-data,,Servicedesk Data,,Servicedesk Data (Rijkswaterstaat),"('5.033', '52.251', '5.852', '53.082')",Geen beperkingen (http://creativecommons.org/publicdomain/zero/1.0/deed.nl),otherRestrictions,https://geo.rijkswaterstaat.nl/services/ogc/gdr/waterplanten_ijsselmeergebied/ows?service=WCS&request=getcapabilities&version=2.0.1,,waterplanten_ijsselmeergebied:draadwier_2020,draadwier_2020,waterplanten_ijsselmeergebied__draadwier_2020,draadwier_2020,waterplanten_ijsselmeergebied__draadwier_2020,28992,"(10.0, 10.0)","(130812.48172688037, 473720.937074629, 186739.46871990117, 566229.9937878639)",True
28a67a03-dafc-47eb-9c4c-e10e4a4e0449,dataset,ISO 19115,WMS; WCS,2024-05-14,dut,28992; 5709,Rivierkaart 1e druk serie 6,,"Mozaiek van oude rivierkaarten in ECW vervaardigd uit oude rivierkaarten die gescand zijn. Hierna zijn de bladranden verwijderd en zijn de beelden gegeorefereerd in RD. Hierna is per druk, serie of herziening een mozaiek gemaakt in ECW-formaat. In een bijbehorende index-file (shape) is terug te vinden van welk jaar elke afzonderlijke kaart is.

Kaart van de rivier de Hollandsche IJssel van Gouda tot IJsselmonde: in drie bladen / op last van Zijne Excellentie den Minister van Binnenlandsche Zaken, onder directie van den Hoofd-Inspecteur van den Waterstaat L.J.A. van der Kun ; opgemeten en vervaardigd door de landmeters bij de Algemeene dienst van den Waterstaat E. Olivier Dz. en J. Leijds. - [Delft:: Algemeene Dienst van den Waterstaat, 1859-1860] Delft: Topographisch Bureau en Drukkerij van het Departement van Oorlog). - 1 kaartserie in 3 bladen, in kleur: lithografie; diverse formaten. Bladwijzer en toelichting op de samenstelling van de kaart op het eerste kaartblad.",Rijkswaterstaat,https://www.rijkswaterstaat.nl/formulieren/contactformulier-servicedesk-data,,Servicedesk Data,,Servicedesk Data (Rijkswaterstaat),"('3.119', '50.670', '7.253', '53.612')",Geen beperkingen (http://creativecommons.org/publicdomain/zero/1.0/deed.nl),otherRestrictions,https://geo.rijkswaterstaat.nl/services/ogc/gdr/rivierkaarten_1830_1962/ows?service=WCS&request=getcapabilities&version=2.0.1,,rivierkaarten_1830_1962:1e_druk_serie6_tif,1e_druk_serie6_tif,rivierkaarten_1830_1962__1e_druk_serie6_tif,1e_druk_serie6_tif,rivierkaarten_1830_1962__1e_druk_serie6_tif,28992,"(1.3157016958358474, 1.2999999999999987)","(-5344.194568600709, 299450.29248729965, 286902.48955525074, 627485.4212126045)",True
39048414-bbfd-4ed3-86ad-756ae4af10a7,dataset,ISO 19115,WMS; WCS,2025-04-11,dut,28992; 5709,Waterplantenbedekking IJsselmeergebied - Sterkranswier - 2020,,"Waterplantenbedekking IJsselmeergebied. De waterplantenbedekking in het IJsselmeergebied wordt driejaarlijks gemonitord. Dat wil zeggen dat in een cyclus van drie jaar in elk deel van het gebied de waterplantenbedekking wordt geïnventariseerd: in 2016 in het Markermeer en IJmeer, in 2017 in het IJsselmeer, en in 2018 in de randmeren. Nb: het Veluwemeer is in 2018 niet gebiedsdekkend gekarteerd, maar op een beperkt aantal locaties.Voor elk jaar is er een dataset per gevonden waterplantensoort en een dataset met de totale bedekkingaanwezig. Deze datasets betreffen geinterpoleerde data. Daarnaast is er per jaar een dataset met de (punt)locaties van de veldwaarnemingen.In deze datasetsstaat informatie uit de jaren 2011 tot en met 2018. Globaal wordt de zone van 0-3 meter diepte gekarteerd. Zie de laag ""Puntenkaart veldwaarnemingen"" voor een weergave van de meetpunten. Let op! Waterplanten kunnen ook buiten de gekarteerde zone voorkomen.",Rijkswaterstaat,https://www.rijkswaterstaat.nl/formulieren/contactformulier-servicedesk-data,,Servicedesk Data,,Servicedesk Data (Rijkswaterstaat),"('5.033', '52.251', '5.852', '53.082')",Geen beperkingen (http://creativecommons.org/publicdomain/zero/1.0/deed.nl),otherRestrictions,https://geo.rijkswaterstaat.nl/services/ogc/gdr/waterplanten_ijsselmeergebied/ows?service=WCS&request=getcapabilities&version=2.0.1,,waterplanten_ijsselmeergebied:sterkranswier_2020,sterkranswier_2020,waterplanten_ijsselmeergebied__sterkranswier_2020,sterkranswier_2020,waterplanten_ijsselmeergebied__sterkranswier_2020,28992,"(10.0, 10.0)","(130812.48172688037, 473720.937074629, 186739.46871990117, 566229.9937878639)",True
91a8179a-b691-42aa-aff8-436513cf2d30,dataset,ISO 19115,WMS; WCS,2024-02-28,dut,28992; 5709,Hoogtebestand Zandmotor 2m grid 2018 DTM,Jarkusmetingen; 31105748; monitoring; bodem,Zaaknummer 31105748. Perceel 3 Kust 2018 - DTM 2 meter rasterbestand van laserdata per Top10 kaartblad - Kust Belgie vanaf Cadzand en de gehele Nederlandse kustlijn. De data is verkregen middels laseraltimetrie. De inwinning jaarlijks plaats ten behoeve van het handhaven van de basiskustlijn van de gehele Nederlandse Kust.,Rijkswaterstaat,https://www.rijkswaterstaat.nl/formulieren/contactformulier-servicedesk-data,,Servicedesk Data,,Servicedesk Data (Rijkswaterstaat),"('3.119', '50.670', '7.253', '53.612')",Geen beperkingen (http://creativecommons.org/publicdomain/zero/1.0/deed.nl),otherRestrictions,https://geo.rijkswaterstaat.nl/services/ogc/gdr/hoogte_2018/ows?service=WCS&request=getcapabilities&version=2.0.1,,hoogte_2018:zandmotor_2018_dtm_2,zandmotor_2018_dtm_2,hoogte_2018__zandmotor_2018_dtm_2,zandmotor_2018_dtm_2,hoogte_2018__zandmotor_2018_dtm_2,28992,"(2.0, 2.0)","(-5344.194568600709, 299450.29248729965, 286902.48955525074, 627485.4212126045)",True
733e1238-a709-44ed-a943-06c30165b5ab,dataset,ISO 19115,WMS; WCS,2025-02-26,dut,28992; 5709,Hoogtebestand Wadden Vliestroom 2m 2022 DTM,Hoogte,Hoogtebestand Wadden Vliestroom - AHN4 DTM 2m grid,Rijkswaterstaat,https://www.rijkswaterstaat.nl/formulieren/contactformulier-servicedesk-data,,Servicedesk Data,,Servicedesk Data (Rijkswaterstaat),"('3.119', '50.670', '7.253', '53.612')",Geen beperkingen (http://creativecommons.org/publicdomain/zero/1.0/deed.nl),otherRestrictions,https://geo.rijkswaterstaat.nl/services/ogc/gdr/hoogte_2022/ows?service=WCS&request=getcapabilities&version=2.0.1,,hoogte_2022:hoogte_wadden_vliestroom_2022_dtm_2m,hoogte_wadden_vliestroom_2022_dtm_2m,hoogte_2022__hoogte_wadden_vliestroom_2022_dtm_2m,hoogte_wadden_vliestroom_2022_dtm_2m,hoogte_2022__hoogte_wadden_vliestroom_2022_dtm_2m,28992,"(2.0000000000000067, 2.0000000000004783)","(-5344.194568600709, 299450.29248729965, 286902.48955525074, 627485.4212126045)",True
ac044e7d-3f1e-49ad-b172-c69ea980259b,dataset,ISO 19115,WMS; WCS,2025-04-11,dut,28992; 5709,Waterplantenbedekking IJsselmeergebied - Sterkranswier - 2021,,"Waterplantenbedekking IJsselmeergebied. De waterplantenbedekking in het IJsselmeergebied wordt driejaarlijks gemonitord. Dat wil zeggen dat in een cyclus van drie jaar in elk deel van het gebied de waterplantenbedekking wordt geïnventariseerd: in 2016 in het Markermeer en IJmeer, in 2017 in het IJsselmeer, en in 2018 in de randmeren. Nb: het Veluwemeer is in 2018 niet gebiedsdekkend gekarteerd, maar op een beperkt aantal locaties.Voor elk jaar is er een dataset per gevonden waterplantensoort en een dataset met de totale bedekkingaanwezig. Deze datasets betreffen geinterpoleerde data. Daarnaast is er per jaar een dataset met de (punt)locaties van de veldwaarnemingen.In deze datasetsstaat informatie uit de jaren 2011 tot en met 2018. Globaal wordt de zone van 0-3 meter diepte gekarteerd. Zie de laag ""Puntenkaart veldwaarnemingen"" voor een weergave van de meetpunten. Let op! Waterplanten kunnen ook buiten de gekarteerde zone voorkomen.",Rijkswaterstaat,https://www.rijkswaterstaat.nl/formulieren/contactformulier-servicedesk-data,,Servicedesk Data,,Servicedesk Data (Rijkswaterstaat),"('5.033', '52.251', '5.852', '53.082')",Geen beperkingen (http://creativecommons.org/publicdomain/zero/1.0/deed.nl),otherRestrictions,https://geo.rijkswaterstaat.nl/services/ogc/gdr/waterplanten_ijsselmeergebied/ows?service=WCS&request=getcapabilities&version=2.0.1,,waterplanten_ijsselmeergebied:sterkranswier_2021,sterkranswier_2021,waterplanten_ijsselmeergebied__sterkranswier_2021,sterkranswier_2021,waterplanten_ijsselmeergebied__sterkranswier_2021,28992,"(10.0, 10.0)","(130812.48172688037, 473720.937074629, 186739.46871990117, 566229.9937878639)",True
3c9f1e3b-bdee-4d84-afa8-4ad022f7dd57,dataset,ISO 19115,WMS; WCS,2024-05-14,dut,28992; 5709,Rivierkaart 1e herziening serie 3,,"Mozaiek van oude rivierkaarten in ECW vervaardigd uit oude rivierkaarten die gescand zijn. Hierna zijn de bladranden verwijderd en zijn de beelden gegeorefereerd in RD. Hierna is per druk, serie of herziening een mozaiek gemaakt in ECW-formaat. In een bijbehorende index-file (shape) is terug te vinden van welk jaar elke afzonderlijke kaart is.

IJssel en Zwarte Water / [Rijkswaterstaat]. - Schaal 1:10.000. - [Eerste herziening]. - ['s-Gravenhage: Topografische Inrichting, 1877-1909]. - 1 kaartserie in 20 bladen : lithografie ; diverse formaten. De dektitels langs de bovenzijde van de kaart variÃ«ren.",Rijkswaterstaat,https://www.rijkswaterstaat.nl/formulieren/contactformulier-servicedesk-data,,Servicedesk Data,,Servicedesk Data (Rijkswaterstaat),"('3.119', '50.670', '7.253', '53.612')",Geen beperkingen (http://creativecommons.org/publicdomain/zero/1.0/deed.nl),otherRestrictions,https://geo.rijkswaterstaat.nl/services/ogc/gdr/rivierkaarten_1830_1962/ows?service=WCS&request=getcapabilities&version=2.0.1,,rivierkaarten_1830_1962:1e_herziening_serie3_tif,1e_herziening_serie3_tif,rivierkaarten_1830_1962__1e_herziening_serie3_tif,1e_herziening_serie3_tif,rivierkaarten_1830_1962__1e_herziening_serie3_tif,28992,"(1.2999999999999998, 1.3000000000000003)","(-5344.194568600709, 299450.29248729965, 286902.48955525074, 627485.4212126045)",True
5da946f2-5c97-40e8-a942-621b00c77f3c,dataset,ISO 19115,WMS; WCS,2024-05-14,dut,28992; 5709,Rivierkaart 1e herziening serie 8_1915-1924,,"Mozaiek van oude rivierkaarten in ECW vervaardigd uit oude rivierkaarten die gescand zijn. Hierna zijn de bladranden verwijderd en zijn de beelden gegeorefereerd in RD. Hierna is per druk, serie of herziening een mozaiek gemaakt in ECW-formaat. In een bijbehorende index-file (shape) is terug te vinden van welk jaar elke afzonderlijke kaart is.

Hollandsche IJssel / [Rijkswaterstaat]. - Schaal 1:2.500. - [Eerste herziening]. - ['s-Gravenhage: Topographische Inrichting, 1902-1924]. -1 serie in 15 bladen : lithografie ; diverse formaten. Enkele bladen met latere herdruk. Aan de legger is toegevoegd een Schetskaart van de rivier de Hollandsche IJssel. - Schaal 1:25.000. -'s-Gravenhage : N.V. Wed. Ahrend & Zoon, [z.j.]. Deze kaart behoort echter zeer waarschijnlijk niet tot de legger.",Rijkswaterstaat,https://www.rijkswaterstaat.nl/formulieren/contactformulier-servicedesk-data,,Servicedesk Data,,Servicedesk Data (Rijkswaterstaat),"('3.119', '50.670', '7.253', '53.612')",Geen beperkingen (http://creativecommons.org/publicdomain/zero/1.0/deed.nl),otherRestrictions,https://geo.rijkswaterstaat.nl/services/ogc/gdr/rivierkaarten_1830_1962/ows?service=WCS&request=getcapabilities&version=2.0.1,,rivierkaarten_1830_1962:1e_herziening_serie8_1915_1924_tif,1e_herziening_serie8_1915_1924_tif,rivierkaarten_1830_1962__1e_herziening_serie8_1915_1924_tif,1e_herziening_serie8_1915_1924_tif,rivierkaarten_1830_1962__1e_herziening_serie8_1915_1924_tif,28992,"(1.3, 1.2999999999999967)","(-5344.194568600709, 299450.29248729965, 286902.48955525074, 627485.4212126045)",True
ec2d7f9e-ac7f-46d0-b814-429ee1f33315,dataset,ISO 19115,WMS; WCS,2025-04-11,dut,28992; 5709,Waterplantenbedekking IJsselmeergebied - Riet - 2012,,"Waterplantenbedekking IJsselmeergebied. De waterplantenbedekking in het IJsselmeergebied wordt driejaarlijks gemonitord. Dat wil zeggen dat in een cyclus van drie jaar in elk deel van het gebied de waterplantenbedekking wordt geïnventariseerd: in 2016 in het Markermeer en IJmeer, in 2017 in het IJsselmeer, en in 2018 in de randmeren. Nb: het Veluwemeer is in 2018 niet gebiedsdekkend gekarteerd, maar op een beperkt aantal locaties.Voor elk jaar is er een dataset per gevonden waterplantensoort en een dataset met de totale bedekkingaanwezig. Deze datasets betreffen geinterpoleerde data. Daarnaast is er per jaar een dataset met de (punt)locaties van de veldwaarnemingen.In deze datasetsstaat informatie uit de jaren 2011 tot en met 2018. Globaal wordt de zone van 0-3 meter diepte gekarteerd. Zie de laag ""Puntenkaart veldwaarnemingen"" voor een weergave van de meetpunten. Let op! Waterplanten kunnen ook buiten de gekarteerde zone voorkomen.",Rijkswaterstaat,https://www.rijkswaterstaat.nl/formulieren/contactformulier-servicedesk-data,,Servicedesk Data,,Servicedesk Data (Rijkswaterstaat),"('5.033', '52.251', '5.852', '53.082')",Geen beperkingen (http://creativecommons.org/publicdomain/zero/1.0/deed.nl),otherRestrictions,https://geo.rijkswaterstaat.nl/services/ogc/gdr/waterplanten_ijsselmeergebied/ows?service=WCS&request=getcapabilities&version=2.0.1,,waterplanten_ijsselmeergebied:riet_2012,riet_2012,waterplanten_ijsselmeergebied__riet_2012,riet_2012,waterplanten_ijsselmeergebied__riet_2012,28992,"(10.0, 10.0)","(130812.48172688037, 473720.937074629, 186739.46871990117, 566229.9937878639)",True
2208fb6f-8d81-4513-8c93-6054a5442f26,dataset,ISO 19115,WMS; WCS,2024-02-28,dut,28992; 5709,Hoogtebestand Waddenzee 2m grid 2018 DTM,Jarkusmetingen; 31105748; monitoring; bodem,Zaaknummer 31105748. Perceel 3 Kust 2018 - DTM 2 meter rasterbestand van laserdata per Top10 kaartblad - Kust Belgie vanaf Cadzand en de gehele Nederlandse kustlijn. De data is verkregen middels laseraltimetrie. De inwinning jaarlijks plaats ten behoeve van het handhaven van de basiskustlijn van de gehele Nederlandse Kust.,Rijkswaterstaat,https://www.rijkswaterstaat.nl/formulieren/contactformulier-servicedesk-data,,Servicedesk Data,,Servicedesk Data (Rijkswaterstaat),"('3.119', '50.670', '7.253', '53.612')",Geen beperkingen (http://creativecommons.org/publicdomain/zero/1.0/deed.nl),otherRestrictions,https://geo.rijkswaterstaat.nl/services/ogc/gdr/hoogte_2018/ows?service=WCS&request=getcapabilities&version=2.0.1,,hoogte_2018:waddenzee_2018_dtm_2,waddenzee_2018_dtm_2,hoogte_2018__waddenzee_2018_dtm_2,waddenzee_2018_dtm_2,hoogte_2018__waddenzee_2018_dtm_2,28992,"(2.0, 2.0)","(-5344.194568600709, 299450.29248729965, 286902.48955525074, 627485.4212126045)",True
72a8e737-c81d-4d67-8f12-dfc471ca8bee,dataset,ISO 19115,WMS; WCS,2024-02-28,dut,28992; 5709,Hoogtegegevens kribben Waal 2008,Hoogte; Diepte; Elevation,"Laseraltimetrie opname kribben Waal in de vorm van een grid met een resolutie van 0,5 meter waarbij de hoogtewaarde is opgenomen in meters  
Voor verdere informatie zie kwaliteitsdocument.",Rijkswaterstaat,https://www.rijkswaterstaat.nl/formulieren/contactformulier-servicedesk-data,,Servicedesk Data,,Servicedesk Data (Rijkswaterstaat),"('3.119', '50.670', '7.253', '53.612')",Geen beperkingen (http://creativecommons.org/publicdomain/zero/1.0/deed.nl),otherRestrictions,https://geo.rijkswaterstaat.nl/services/ogc/gdr/hoogte_2008/ows?service=WCS&request=getcapabilities&version=2.0.1,,hoogte_2008:krib_waal_2008,krib_waal_2008,hoogte_2008__krib_waal_2008,krib_waal_2008,hoogte_2008__krib_waal_2008,28992,"(0.5, 0.5)","(-5344.194568600709, 299450.29248729965, 286902.48955525074, 627485.4212126045)",True
b2ee05a5-e4d4-4f4d-9434-d778452fb63f,dataset,ISO 19115,WMS; WCS,2025-04-11,dut,28992; 5709,Waterplantenbedekking IJsselmeergebied - Kranswier - 2014,,"Waterplantenbedekking IJsselmeergebied. De waterplantenbedekking in het IJsselmeergebied wordt driejaarlijks gemonitord. Dat wil zeggen dat in een cyclus van drie jaar in elk deel van het gebied de waterplantenbedekking wordt geïnventariseerd: in 2016 in het Markermeer en IJmeer, in 2017 in het IJsselmeer, en in 2018 in de randmeren. Nb: het Veluwemeer is in 2018 niet gebiedsdekkend gekarteerd, maar op een beperkt aantal locaties.Voor elk jaar is er een dataset per gevonden waterplantensoort en een dataset met de totale bedekkingaanwezig. Deze datasets betreffen geinterpoleerde data. Daarnaast is er per jaar een dataset met de (punt)locaties van de veldwaarnemingen.In deze datasetsstaat informatie uit de jaren 2011 tot en met 2018. Globaal wordt de zone van 0-3 meter diepte gekarteerd. Zie de laag ""Puntenkaart veldwaarnemingen"" voor een weergave van de meetpunten. Let op! Waterplanten kunnen ook buiten de gekarteerde zone voorkomen.",Rijkswaterstaat,https://www.rijkswaterstaat.nl/formulieren/contactformulier-servicedesk-data,,Servicedesk Data,,Servicedesk Data (Rijkswaterstaat),"('5.033', '52.251', '5.852', '53.082')",Geen beperkingen (http://creativecommons.org/publicdomain/zero/1.0/deed.nl),otherRestrictions,https://geo.rijkswaterstaat.nl/services/ogc/gdr/waterplanten_ijsselmeergebied/ows?service=WCS&request=getcapabilities&version=2.0.1,,waterplanten_ijsselmeergebied:kranswier_2014,kranswier_2014,waterplanten_ijsselmeergebied__kranswier_2014,kranswier_2014,waterplanten_ijsselmeergebied__kranswier_2014,28992,"(10.0, 10.0)","(130812.48172688037, 473720.937074629, 186739.46871990117, 566229.9937878639)",True
22d668be-8b8e-48aa-bbef-96c2c632c404,dataset,ISO 19115,WMS; WCS,2024-02-28,dut,28992; 5709,Hoogtegegevens kribben DON 2008,Hoogte; Elevation,"Laseraltimetrie opname kribben Rijntakken in de vorm van een grid met een resolutie van 0,5 meter waarbij de hoogtewaarde is opgenomen in meters
Opgenomen in de periode van 9-10-2008 t/m 31-1-2009.
Voor verdere informatie zie kwaliteitsdocument.",Rijkswaterstaat,https://www.rijkswaterstaat.nl/formulieren/contactformulier-servicedesk-data,,Servicedesk Data,,Servicedesk Data (Rijkswaterstaat),"('5.464', '51.803', '6.072', '53.612')",Geen beperkingen (http://creativecommons.org/publicdomain/zero/1.0/deed.nl),otherRestrictions,https://geo.rijkswaterstaat.nl/services/ogc/gdr/hoogte_2008/ows?service=WCS&request=getcapabilities&version=2.0.1,,hoogte_2008:krib_don_2008,krib_don_2008,hoogte_2008__krib_don_2008,krib_don_2008,hoogte_2008__krib_don_2008,28992,"(0.5, 0.5)","(160082.69728235275, 423821.04665467056, 202232.46012871707, 625332.0085295944)",True
